,pos,event,platforms,VoT,U_bike,U_car,U_pt,ASC_rs,mode_choice,prob_rs,informed,expected_wait,mode_day
120,1571090443,,100,6.465687881831908,-0.30022344064639495,-2.133317191725159,-99999,-2.2497,day-to-day,0.05224506088764863,True,0,bike
121,44856873,,100,19.057073656847827,-1.2809741421607403,-3.072474203822206,-99999,-2.2497,day-to-day,0.08755501708836266,True,0,bike
122,44872126,,100,6.797345427755043,-0.31562340602875916,-2.1539971452386197,-99999,-2.2497,day-to-day,0.05289484016111454,True,0,car
123,1570983068,,100,26.76222559165806,-2.3018784947509356,-3.7532018036808417,-99999,-2.2497,day-to-day,0.1435145540902779,True,0,bike
124,44810830,,100,6.453174410177364,-0.3267529011624363,-2.1530830355992325,-99999,-2.2497,day-to-day,0.051016889177659674,True,0,bike
125,44866141,,100,11.012218523194795,-0.6038611206185663,-2.465561953754584,-99999,-2.2497,day-to-day,0.06053500859359612,True,0,bike
126,44843629,,100,10.82126694152872,-0.5216091138415544,-2.4150983884654345,-99999,-2.2497,day-to-day,0.06110941690044923,True,0,bike
127,1448535850,,100,8.103338382619471,-0.3888071793073963,-2.2435105926991525,-99999,-2.2497,day-to-day,0.055145911743834625,True,0,bike
128,1576641163,,100,21.002630525331547,-1.4163940663722203,-3.203598406485372,-99999,-2.2497,day-to-day,0.09634366967419364,True,0,bike
129,44821573,,100,13.927007454500968,-0.677471540397836,-2.6126741703317515,-99999,-2.2497,day-to-day,0.06870469459655633,True,0,bike
130,1435362501,,100,8.11363811227576,-0.4431218379252117,-2.2788000967431428,-99999,-2.2497,day-to-day,0.053563705454495236,True,0,bike
131,479577554,,100,8.030381754436611,-0.37287739279767335,-2.230881070328304,-99999,-2.2497,day-to-day,0.055376570727732444,True,0,bike
132,1391531584,,100,10.958027889661786,-0.5500077709552131,-2.4351995675357614,-99999,-2.2497,day-to-day,0.06111729505827522,True,0,bike
133,1530303717,,100,8.140783760432697,-0.5346052695476152,-2.338337312129818,-99999,-2.2497,day-to-day,0.051052408583687564,True,0,bike
134,6280811247,,100,11.02861765796324,-0.5413580787705556,-2.43323559280336,-99999,-2.2497,day-to-day,0.06145665905223817,True,0,car
135,3581094279,,100,19.930784382965214,-0.9518942621304187,-2.982975143682104,-99999,-2.2497,day-to-day,0.08579720571997776,True,0,bike
136,311106487,,100,9.339593637047273,-0.8033192033749627,-2.528928943014301,-99999,-2.2497,day-to-day,0.050275721209483426,True,0,bike
137,1413911141,,100,7.473562521052295,-0.4197318790990104,-2.245727426936977,-99999,-2.2497,day-to-day,0.05173019135740817,True,0,bike
138,1679761048,,100,10.965128565065879,-0.9479840983546789,-2.6457156421904315,-99999,-2.2497,day-to-day,0.055621486206951315,True,0,bike
139,1449050806,,100,16.688847594888006,-1.4575854057735242,-3.0545585935234287,-99999,-2.2497,day-to-day,0.07943112658256019,True,0,bike
140,44856086,,100,21.46870502054192,-1.4193437971414054,-3.2241453725183726,-99999,-2.2497,day-to-day,0.09802759853094087,True,0,bike
141,3790294279,,100,18.879764522763118,-1.5153528331453772,-3.156904737303705,-99999,-2.2497,day-to-day,0.08947174394618829,True,0,car
142,7003131562,,100,8.758312169106226,-0.41636042906134435,-2.282186518252839,-99999,-2.2497,day-to-day,0.05664006102883973,True,0,rs
143,44816467,,100,19.622335347680078,-1.362356940594597,-3.126707317235809,-99999,-2.2497,day-to-day,0.09058120163192324,True,0,car
144,2560427063,,100,10.204383199086525,-0.5843823494045762,-2.4275530716457734,-99999,-2.2497,day-to-day,0.05806067989120553,True,0,car
145,44839614,,100,6.463817175294517,-0.31157035188736304,-2.1418553018131017,-99999,-2.2497,day-to-day,0.051731794913212364,True,0,bike
146,1566353937,,100,14.485256825175892,-0.695018717201745,-2.6434200389630167,-99999,-2.2497,day-to-day,0.07018171539894533,True,0,rs
147,1391531584,,100,10.085801720543962,-0.5865117829423437,-2.424870234558669,-99999,-2.2497,day-to-day,0.05759715084284772,True,0,bike
148,1410536806,,100,6.8952720059870325,-0.3155965997140265,-2.156800421060517,-99999,-2.2497,day-to-day,0.053273367729756105,True,0,bike
149,30016728,,100,9.908348241869547,-0.9289186569510944,-2.6120907447587633,-99999,-2.2497,day-to-day,0.05077310873003707,True,0,bike
150,260125215,,100,17.157168780332476,-1.9537249360581932,-3.274158743821282,-99999,-2.2497,day-to-day,0.08378421411061485,True,0,bike
151,8463975470,,100,16.812217133141072,-1.230448811492077,-2.964734084830435,-99999,-2.2497,day-to-day,0.07891832516218783,True,0,rs
152,1530303685,,100,10.52841999841658,-0.987051073095997,-2.6566223692018394,-99999,-2.2497,day-to-day,0.05295429169381918,True,0,bike
153,44900908,,100,9.385254764357985,-0.7491414633519037,-2.498228478832311,-99999,-2.2497,day-to-day,0.05158240907113246,True,0,bike
154,44817942,,100,9.749382870552928,-0.5928166417677878,-2.417830579350899,-99999,-2.2497,day-to-day,0.0562309642951315,True,0,bike
